mrbts_id,distname,physicalPort,sfpVendor,sfpSerialNumber,sfpType,waveLength(nm),transmissionMode,ransmissionRate(Mb/s),transmissionDistance(m),temperature,txVoltage,txCurrent,txPower,rxPower
275532,MRBTS-275532/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RF_EXT1-4,FINISARCORP._FTLF1326P3BTL-NN,VF13490011I,LC,1310,SingleMode,6300,2035.000000,55,3218,50,-1,-7
275532,MRBTS-275532/EQM-1/APEQM-1/RMOD-1/SFP-4,OPT_IF1-1,WTD_RTXM228-601,FR142538110    ,LC,1310,NotSupported,6100,2034.000000,43,3285,36,-3,-3
275532,MRBTS-275532/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RF_EXT1-1,FINISARCORP._FTLF1326P3BTL-NN,VF1407003HR,LC,1310,SingleMode,6300,2034.000000,58,3202,50,-1,-6
275532,MRBTS-275532/EQM-1/APEQM-1/RMOD-1/SFP-5,OPT_IF2-8,WTD_RTXM228-601,FR141705365    ,LC,1310,NotSupported,6100,2036.000000,44,3280,34,-2,-4
275532,MRBTS-275532/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RF_EXT2-2,FINISARCORP._FTLF1326P3BTL-NN,VF1407004WR,LC,1310,SingleMode,6300,2036.000000,60,3204,50,-1,-5
275532,MRBTS-275532/EQM-1/APEQM-1/RMOD-2/SFP-6,OPT_IF2-6,WTD_RTXM228-601,FR135003738    ,LC,1310,NotSupported,6100,2026.000000,38,3319,33,-3,-3
275532,MRBTS-275532/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-4,RF_EXT3-3,FINISARCORP._FTLF1326P3BTL-NN,VF14070054V,LC,1310,SingleMode,6300,2026.000000,60,3199,52,-1,-6
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-7/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608248    ,LC,1310,NotSupported,10300,1111.000000,36,3258,38,-3,-4
7027,MRBTS-7027/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT5_10G-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142609427,LC,1310,NotSupported,10300,1111.000000,34,3268,38,-2,-8
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-6/SFP-2,OPT_IF1-1,WTD_RTXM228-702-AW,AL1436007506   ,LC,1310,NotSupported,10000,0.000000,37,3219,41,-3,-3
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-5/SFP-3,OPT_IF2-2,WTD_RTXM228-702-AW,AL1436005928   ,LC,1310,NotSupported,10000,0.000000,36,3207,43,-2,-3
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-1/SFP-4,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608770    ,LC,1310,NotSupported,10300,1035.000000,31,3282,38,-3,-6
7027,MRBTS-7027/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-19,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608128,LC,1310,NotSupported,10300,1035.000000,34,3187,38,-3,-9
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-5/SFP-5,OPT_IF1-1,WTD_RTXM228-702-AW,AL1436022473   ,LC,1310,NotSupported,10000,1153.000000,38,3221,43,-2,-3
7027,MRBTS-7027/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-3,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142606778,LC,1310,NotSupported,10300,1153.000000,32,3220,38,-3,-4
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-4/SFP-6,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608690    ,LC,1310,NotSupported,10300,0.000000,34,3310,38,-2,-7
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-3/SFP-7,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607553    ,LC,1310,NotSupported,10300,0.000000,35,3258,37,-2,-5
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-3/SFP-8,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142511403    ,LC,1310,NotSupported,10300,0.000000,33,3301,37,-3,-6
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-2/SFP-9,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142410578    ,LC,1310,NotSupported,10300,0.000000,36,3253,38,-2,-11
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-10/SFP-10,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608978    ,LC,1310,NotSupported,10300,0.000000,34,3239,39,-2,-5
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-9/SFP-11,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142609361    ,LC,1310,NotSupported,10300,0.000000,39,3282,38,-3,-6
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-8/SFP-12,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142507192    ,LC,1310,NotSupported,10300,0.000000,38,3234,39,-3,-5
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-7/SFP-13,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142607122    ,LC,1310,NotSupported,10300,0.000000,34,3249,38,-2,-3
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-9/SFP-14,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142608342    ,LC,1310,NotSupported,10300,0.000000,38,3287,39,-2,-6
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-6/SFP-15,OPT_IF2-2,WTD_RTXM228-702-AW,AL1436007505   ,LC,1310,NotSupported,10000,0.000000,37,3245,41,-2,-4
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-2/SFP-16,OPT_IF1-1,WTD_RTXM228-702,FR162032081    ,LC,1310,NotSupported,10000,0.000000,36,3231,45,-4,-3
7027,MRBTS-7027/EQM-1/APEQM-1/RMOD-1/SFP-17,OPT_IF2-2,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2142606089    ,LC,1310,NotSupported,10300,0.000000,33,3291,38,-1,-13
7159,MRBTS-7159/EQM-1/APEQM-1/RMOD-1/SFP-1,OPT_IF2-5,FINISARCORP._FTLX1471D3BTL-NN,VF152000HRK    ,LC,1310,NotSupported,10300,2517.000000,29,3360,42,-2,-5
7159,MRBTS-7159/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-11,HGGENUINE_MTRS-1E21-01,MA17060211267,LC,1310,NotSupported,9900,2517.000000,35,3273,46,-4,-4
7159,MRBTS-7159/EQM-1/APEQM-1/RMOD-6/SFP-2,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17050341421,LC,1310,NotSupported,9900,2659.000000,25,3316,45,-3,-4
7159,MRBTS-7159/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-1,RF5-5,FINISARCORP._FTLX1471D3BTL-NN,VF152000HRV,LC,1310,NotSupported,10300,2659.000000,40,3266,40,-2,-7
7159,MRBTS-7159/EQM-1/APEQM-1/RMOD-4/SFP-3,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060211248,LC,1310,NotSupported,9900,2659.000000,24,3312,42,-2,-3
7159,MRBTS-7159/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-2,RF1-1,FINISARCORP._FTLX1471D3BTL-NN,VF1521005YQ,LC,1310,NotSupported,10300,2659.000000,37,3267,42,-2,-4
7159,MRBTS-7159/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF1-1,FINISARCORP._FTLX1471D3BTL-NN,VF152000HRZ    ,LC,1310,NotSupported,10300,2681.000000,24,3343,43,-2,-6
7159,MRBTS-7159/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT5_10G-15,HGGENUINE_MTRS-1E21-01,MA17060211290,LC,1310,NotSupported,9900,2681.000000,36,3273,48,-3,-3
7159,MRBTS-7159/EQM-1/APEQM-1/RMOD-5/SFP-5,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060211270,LC,1310,NotSupported,9900,2659.000000,22,3316,44,-2,-5
7159,MRBTS-7159/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-3,RF3-3,FINISARCORP._FTLX1471D3BTL-NN,VF152100B3J,LC,1310,NotSupported,10300,2659.000000,40,3279,42,-2,-4
7159,MRBTS-7159/EQM-1/APEQM-1/RMOD-2/SFP-6,OPT_IF1-1,FINISARCORP._FTLX1471D3BTL-NN,VF152100B40    ,LC,1310,NotSupported,10300,2680.000000,25,3350,37,-1,-10
7159,MRBTS-7159/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-13,HGGENUINE_MTRS-1E21-01,MA17050341435,LC,1310,NotSupported,9900,2680.000000,37,3293,46,-4,-3
7159,MRBTS-7159/EQM-1/APEQM-1/RMOD-1/SFP-7,OPT_IF1-1,HGGENUINE_MTRS-1E21-04,MB17321452503  ,LC,1310,NotSupported,9900,2520.000000,29,3316,45,-1,-4
7159,MRBTS-7159/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-4,RF1-1,HGGENUINE_MTRS-1E21-04,MA18180791556,LC,1310,NotSupported,9900,2520.000000,39,3283,44,-3,-3
275537,MRBTS-275537/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF2-5,FINISARCORP._FTLF1326P3BTL-NN,VF1405006BB    ,LC,1310,SingleMode,6300,58.000000,46,3325,46,-2,-2
275537,MRBTS-275537/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RF_EXT1-4,FINISARCORP._FTLF1326P3BTL-NN,VF14380014P,LC,1310,SingleMode,6300,58.000000,40,3219,50,-1,-2
275537,MRBTS-275537/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF1-1,INNOLIGHT_TR-PS13T-VNS,IN1026PT01176C ,LC,1310,NotSupported,6200,59.000000,36,3355,33,-3,-3
275537,MRBTS-275537/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RF_EXT3-3,FINISARCORP._FTLF1326P3BTL-NN,VF1426008TH,LC,1310,SingleMode,6300,59.000000,38,3220,47,-2,-3
275537,MRBTS-275537/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,INNOLIGHT_TR-PS13T-VNS,IN1038PT01646C ,LC,1310,NotSupported,6200,59.000000,39,3323,34,-3,-2
275537,MRBTS-275537/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-1,RF_EXT1-1,FINISARCORP._FTLF1326P3BTL-NN,VF1402000HO,LC,1310,SingleMode,6300,59.000000,51,3284,48,-2,-2
275537,MRBTS-275537/EQM-1/APEQM-1/RMOD-2/SFP-4,OPT_IF2-5,FINISARCORP._FTLF1326P3BTL-NN,VF1350000V7    ,LC,1310,SingleMode,6300,60.000000,45,3321,46,-2,-2
275537,MRBTS-275537/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF_EXT1-1,FINISARCORP._FTLF1326P3BTL-NN,VF142800ATK,LC,1310,SingleMode,6300,60.000000,49,3270,51,-2,-3
275537,MRBTS-275537/EQM-1/APEQM-1/RMOD-1/SFP-5,OPT_IF1-1,FINISARCORP._FTLF1326P3BTL-NN,VF1345001C0    ,LC,1310,SingleMode,6300,59.000000,49,3321,47,-1,-1
275537,MRBTS-275537/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RF_EXT1-1,FINISARCORP._FTLF1326P3BTL-NN,VF142800B70,LC,1310,SingleMode,6300,59.000000,41,3212,49,-1,-1
275537,MRBTS-275537/EQM-1/APEQM-1/RMOD-1/SFP-6,OPT_IF2-5,WTD_RTXM228-601,FR134102152    ,LC,1310,NotSupported,6100,59.000000,37,3319,33,-2,-3
275537,MRBTS-275537/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-4,RF_EXT2-2,INNOLIGHT_TR-PS13T-VNS,IN1027PT01062C,LC,1310,NotSupported,6200,59.000000,45,3247,32,-2,-4
7142,MRBTS-7142/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155120184    ,LC,1310,NotSupported,10300,1648.000000,21,3334,36,-3,-5
7142,MRBTS-7142/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF3-3,WTD_RTXM228-702,FR173310414,LC,1310,NotSupported,10000,1648.000000,29,3190,41,-3,-6
7142,MRBTS-7142/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF1-1,WTD_RTXM228-702-C39,FR191627602    ,LC,1310,NotSupported,10000,1648.000000,25,3319,44,-2,-6
7142,MRBTS-7142/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF2-2,HGGENUINE_MTRS-1E21-04,MA18200330234,LC,1310,NotSupported,9900,1648.000000,28,3197,43,-3,-4
7142,MRBTS-7142/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,WTD_RTXM228-702-C39,FR191627597    ,LC,1310,NotSupported,10000,1649.000000,26,3285,42,-2,-4
7142,MRBTS-7142/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-3,RF1-1,HGGENUINE_MTRS-1E21-04,MB17350551088,LC,1310,NotSupported,9900,1649.000000,27,3216,43,-3,-5
7144,MRBTS-7144/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155114938    ,LC,1310,NotSupported,10300,195.000000,23,3334,37,-2,-1
7144,MRBTS-7144/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-19,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155115848,LC,1310,NotSupported,10300,195.000000,37,3272,37,-2,-1
7144,MRBTS-7144/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,WTD_RTXM228-702,FR154800626    ,LC,1310,NotSupported,10000,195.000000,29,3345,42,-3,-3
7144,MRBTS-7144/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-17,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155116428,LC,1310,NotSupported,10300,195.000000,35,3272,37,-2,-4
7144,MRBTS-7144/EQM-1/APEQM-1/RMOD-3/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155115974    ,LC,1310,NotSupported,10300,195.000000,28,3334,37,-1,-3
7144,MRBTS-7144/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT5_10G-3,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2155112330,LC,1310,NotSupported,10300,195.000000,37,3239,37,-3,-4
746346,MRBTS-746346/EQM-1/APEQM-1/RMOD-1/SFP-1,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17030720358  ,LC,1310,NotSupported,9900,1563.000000,35,3250,47,-2,-6
746346,MRBTS-746346/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-15,WTD_RTXM228-702,FR171816171,LC,1310,NotSupported,10000,1563.000000,36,3235,43,-4,-4
746346,MRBTS-746346/EQM-1/APEQM-1/RMOD-2/SFP-2,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17050340472  ,LC,1310,NotSupported,9900,0.000000,36,3264,45,-3,-4
746346,MRBTS-746346/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17030720742  ,LC,1310,NotSupported,9900,0.000000,34,3269,44,-3,-3
746276,MRBTS-746276/EQM-1/APEQM-1/RMOD-6/SFP-1,OPT_IF1-1,WTD_RTXM228-702,FR164417463,LC,1310,NotSupported,10000,0.000000,25,3283,42,-3,-5
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-1,RF3-3,HGGENUINE_MTRS-1E21-04,MA18220081433,LC,1310,NotSupported,9900,0.000000,52,3216,48,-3,-3
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-2,RF2-2,WTD_RTXM228-702,FR164417460,LC,1310,NotSupported,10000,0.000000,52,3200,44,-3,-3
746276,MRBTS-746276/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,WTD_RTXM228-702,FR172111257,LC,1310,NotSupported,10000,78.000000,31,3257,38,-3,-4
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-3,RF1-1,WTD_RTXM228-702,FR164417461,LC,1310,NotSupported,10000,78.000000,50,3183,46,-5,-5
,,OPT_IF2-2,WTD_RTXM228-702,FR181242795,LC,1310,NotSupported,10000,0.000000,27,3307,39,-3,-3
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-3/SFP-4,RF1-1,HGGENUINE_MTRS-1E21-04,MA18220080357,LC,1310,NotSupported,9900,0.000000,48,3216,46,-3,-5
746276,MRBTS-746276/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,WTD_RTXM228-702,FR164417464,LC,1310,NotSupported,10000,78.000000,28,3302,40,-4,-2
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-5,RF2-2,HGGENUINE_MTRS-1E21-01,MS17130131270,LC,1310,NotSupported,9900,78.000000,48,3216,50,-2,-7
746276,MRBTS-746276/EQM-1/APEQM-1/RMOD-3/SFP-4,OPT_IF1-1,WTD_RTXM228-702,FR164417469,LC,1310,NotSupported,10000,78.000000,30,3302,41,-4,-4
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-6,RF3-3,WTD_RTXM228-702,FR164417467,LC,1310,NotSupported,10000,78.000000,50,3190,47,-4,-3
,,OPT_IF1-1,WTD_RTXM228-702,FR164417471,LC,1310,NotSupported,10000,0.000000,27,3297,42,-4,-10
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-2/SFP-7,RF1-1,WTD_RTXM228-702,FR164417468,LC,1310,NotSupported,10000,0.000000,50,3154,45,-4,-7
746276,MRBTS-746276/EQM-1/APEQM-1/CABINET-1/BBMOD-3/SFP-8,RF3-3,WTD_RTXM228-702,FR164417462,LC,1310,NotSupported,10000,NotSupported,49,3173,44,-2,-40
275633,MRBTS-275633/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161701015    ,LC,1310,NotSupported,10300,244.000000,26,3277,36,-3,-2
275633,MRBTS-275633/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT5_10G-13,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800763,LC,1310,NotSupported,10300,244.000000,37,3215,36,-2,-3
275633,MRBTS-275633/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161700681    ,LC,1310,NotSupported,10300,243.000000,24,3287,35,-3,-1
275633,MRBTS-275633/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-9,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161701274,LC,1310,NotSupported,10300,243.000000,35,3230,37,-2,-3
275633,MRBTS-275633/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800522    ,LC,1310,NotSupported,10300,243.000000,20,3310,36,-1,-2
275633,MRBTS-275633/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-11,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800773,LC,1310,NotSupported,10300,243.000000,32,3234,36,-3,-2
275639,MRBTS-275639/EQM-1/APEQM-1/RMOD-2/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161701282    ,LC,1310,NotSupported,10300,243.000000,26,3310,36,-2,-2
275639,MRBTS-275639/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT3_10G-3,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800677,LC,1310,NotSupported,10300,243.000000,33,3234,37,-2,-3
275639,MRBTS-275639/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800678    ,LC,1310,NotSupported,10300,243.000000,23,3306,36,-3,-3
275639,MRBTS-275639/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT5_10G-5,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800506,LC,1310,NotSupported,10300,243.000000,32,3234,39,-3,-2
275639,MRBTS-275639/EQM-1/APEQM-1/RMOD-1/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800569    ,LC,1310,NotSupported,10300,244.000000,27,3291,36,-1,-3
275639,MRBTS-275639/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT1_10G-19,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161800422,LC,1310,NotSupported,10300,244.000000,33,3239,37,-3,-1
275639,MRBTS-275639/EQM-1/APEQM-1/RMOD-4/SFP-4,OPT_IF1-1,Hisense_LTF1303-AW1,AD1820A1416    ,LC,1310,NotSupported,9800,4042.000000,22,3261,37,-3,-4
275639,MRBTS-275639/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF1-1,HGGENUINE_MTRS-1E21-04,MA18200330497,LC,1310,NotSupported,9900,4042.000000,31,3226,44,-3,-6
275639,MRBTS-275639/EQM-1/APEQM-1/RMOD-5/SFP-5,OPT_IF1-1,Hisense_LTF1303-AW1,AD1820A0818    ,LC,1310,NotSupported,9800,4044.000000,23,3279,40,-3,-7
275639,MRBTS-275639/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF3-3,Hisense_LTF1303-AW1,AD1820A0810,LC,1310,NotSupported,9800,4044.000000,31,3237,39,-3,-5
275639,MRBTS-275639/EQM-1/APEQM-1/RMOD-6/SFP-6,OPT_IF1-1,Hisense_LTF1303-AW1,AD1820A0889    ,LC,1310,NotSupported,9800,4044.000000,22,3270,38,-3,-4
275639,MRBTS-275639/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-3,RF5-5,Hisense_LTF1303-AW1,AD1820A0806,LC,1310,NotSupported,9800,4044.000000,29,3242,41,-2,-6
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-4/SFP-1,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060211045  ,LC,1310,NotSupported,9900,0.000000,28,3245,45,-3,-2
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-3/SFP-2,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17060211282  ,LC,1310,NotSupported,9900,0.000000,28,3250,45,-2,-3
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-6/SFP-3,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17050340495  ,LC,1310,NotSupported,9900,0.000000,29,3240,45,-3,-2
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-5/SFP-4,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17060210421  ,LC,1310,NotSupported,9900,0.000000,30,3269,45,-3,-4
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-2/SFP-5,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060211150  ,LC,1310,NotSupported,9900,0.000000,30,3250,46,-3,-4
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-1/SFP-6,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17060210427  ,LC,1310,NotSupported,9900,0.000000,29,3273,45,-2,-3
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-1/SFP-7,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060211143  ,LC,1310,NotSupported,9900,1303.000000,29,3254,45,-3,-5
746530,MRBTS-746530/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT1_10G-7,HGGENUINE_MTRS-1E21-01,MA17060211131,LC,1310,NotSupported,9900,1303.000000,34,3273,46,-4,-6
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-5/SFP-8,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060211047  ,LC,1310,NotSupported,9900,1324.000000,29,3269,47,-3,-4
746530,MRBTS-746530/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT3_10G-9,HGGENUINE_MTRS-1E21-01,MA17060211132,LC,1310,NotSupported,9900,1324.000000,32,3278,48,-2,-16
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-3/SFP-9,OPT_IF1-1,HGGENUINE_MTRS-1E21-01,MA17060210429  ,LC,1310,NotSupported,9900,0.000000,29,3245,46,-4,-3
746530,MRBTS-746530/EQM-1/APEQM-1/RMOD-2/SFP-10,OPT_IF2-2,HGGENUINE_MTRS-1E21-01,MA17060211145  ,LC,1310,NotSupported,9900,0.000000,28,3254,45,-2,-4
275653,MRBTS-275653/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161803566    ,LC,1310,NotSupported,10300,243.000000,23,3329,35,-2,-5
275653,MRBTS-275653/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-1,RFEXT5_10G-19,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161803713,LC,1310,NotSupported,10300,243.000000,34,3220,37,-3,-2
275653,MRBTS-275653/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161803662    ,LC,1310,NotSupported,10300,244.000000,25,3334,39,-3,-2
275653,MRBTS-275653/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-2,RFEXT1_10G-15,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161803742,LC,1310,NotSupported,10300,244.000000,32,3258,37,-2,-2
275653,MRBTS-275653/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161803754    ,LC,1310,NotSupported,10300,244.000000,25,3329,36,-2,-3
275653,MRBTS-275653/EQM-1/APEQM-1/CABINET-1/SMOD-1/SFP-3,RFEXT3_10G-17,SOURCEPHOTONICS_SPP10ELRIDFPSA2,U2161803608,LC,1310,NotSupported,10300,244.000000,33,3215,37,-3,-2
746291,MRBTS-746291/EQM-1/APEQM-1/RMOD-3/SFP-1,OPT_IF1-1,WTD_RTXM228-702,FR164301792    ,LC,1310,NotSupported,10000,62.000000,26,3278,42,-4,-4
746291,MRBTS-746291/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-1,RF3-3,WTD_RTXM228-702,FR164320078,LC,1310,NotSupported,10000,62.000000,54,3231,46,-4,-3
746291,MRBTS-746291/EQM-1/APEQM-1/RMOD-1/SFP-2,OPT_IF1-1,WTD_RTXM228-702,FR164222090    ,LC,1310,NotSupported,10000,63.000000,27,3312,43,-3,-5
746291,MRBTS-746291/EQM-1/APEQM-1/CABINET-1/BBMOD-1/SFP-2,RF1-1,WTD_RTXM228-702,FR164101388,LC,1310,NotSupported,10000,63.000000,50,3247,41,-4,-3
746291,MRBTS-746291/EQM-1/APEQM-1/RMOD-2/SFP-3,OPT_IF1-1,WTD_RTXM228-702,FR164301698    ,LC,1310,NotSupported,10000,63.000000,27,3324,40,-3,-4
